o1,2.0255852212935994,0.005347615586038353,0.021116901404261815,0.03176383739624338,0.054228901493724974,0.03316885599656993,0.019104059897508706,0.08579710028678726
o6,0.8908986683799853,1.1671829396922768,0.017643166208888946,0.7484484531436153,0.11318024588610538,1.030538948384559,0.06304195818269269,0.01227787134375548
o9,0.9848773813354657,1.0904890579161042,0.3419648748861347,0.004949307066012682,0.028697990657031016,0.05956695180229116,0.9450567257125682,0.043453952430665126
o8,1.027183715567855,0.9361843069363434,0.24621960218982972,0.7373025542424594,0.042742981037058626,0.056226230423790484,0.011762700868014888,0.08903987453233393
o9,0.7786087704902072,1.000460214300166,0.28102445670328075,0.0026882826585341,0.05817055870273912,0.011470657389559966,0.9040149957670385,0.05027928924536368
o0,0.9922088922397485,0.7889365462293375,1.0571480351559508,0.001949288263690643,0.04382044409734904,0.005559519571354247,0.03714579147427153,0.09876846463409937
o1,1.9135652071031732,0.008186070358705532,0.0020319386912029955,0.0064900029480955065,0.008736046979792874,0.052642599073523005,0.011464015996773543,0.029205160623431765
o0,0.9835849802349329,1.0428086194023418,1.1431144112146499,0.006804905575016779,0.09602295771374801,0.03009321899343534,0.0361920842110449,0.0036539442816408522
o1,2.037620332589818,0.001701459948122427,0.002785951875537361,0.0014691940886224076,0.028931713765890738,0.021243369843267697,0.018243568990731568,0.07785701416370028
o5,0.9907400682957666,0.007406122037268969,0.01160499036984435,0.011424005646248516,0.004052855638924252,0.9448464384322021,1.1091582943229998,0.018282240951738398
o6,1.0255331777035108,0.8792084188932612,0.0032796370312392865,0.7515357758776912,0.08705339797649475,1.022984464026594,0.02706029724471782,0.0006319719180865812
o8,1.1760729887218795,0.9992594606747329,0.21129059589402438,0.8104555537683329,0.0013754600292440891,0.045426572292819795,0.07269168886898637,0.023695785223851264
o5,1.1380856872203218,0.006686009987984286,0.0027913357351777818,0.02459783396604668,0.029650042540602578,0.8183423119161248,1.0179403993759601,0.007518255398009064
o3,0.9209389930737633,0.0015562468939557862,0.02125217183322227,0.011512066826589083,1.1427002922131009,0.04512364735907348,0.8623593659432398,0.013417108099698732
o8,0.8484762301612859,1.0459423197677853,0.3713305092782059,0.7200993550459026,0.05374048212461279,0.06923689801275557,0.0026085119226109737,0.05352507052768079
o6,0.8141239110108561,1.0206674555818513,0.004400364813984971,0.718867224779453,0.09680704153448622,0.9257884773538474,0.03248815599109648,0.03625295439117922
o9,0.8808790159459952,1.0450750951236187,0.2263270399321201,0.0020462579897312008,0.05730023186351522,0.019227138811344753,1.087825139095457,0.012711540218369574
o4,0.8805589253959825,0.4790969657858153,0.22925310871453708,0.010179346483293487,0.06247849812712739,0.0020448615371586533,0.9453080192314681,0.030935107388486108
o9,1.011280951033212,1.0058918894767364,0.23376933170497963,0.006210736863985196,0.023119614628946586,0.02108028506907159,1.007234025102267,0.017562709582049724
o2,0.7255002536955082,0.0031777122756149697,0.0001804815231849934,0.004109075277010301,1.058153417257175,0.031398095269040256,0.07360017644387779,0.9225248088488038
o7,2.2286043147246284,0.0069706850356048575,0.005558037058610641,0.0064380504965199795,1.025436937177084,0.053230221612382916,0.9153756676423102,0.03534412973903137
o8,1.0790594150445456,1.1209973039475702,0.21092323592756218,0.7074432792770405,0.04770944201495588,0.05718342897305581,0.07545322381304936,0.001307412707836817
o8,0.8668524411893657,0.9855054459005844,0.28963209649655586,0.6193382163406383,0.06565984736245194,0.01300607576247171,0.005798481689981591,0.027288926159843283
o1,1.875835353736058,0.0021149566244925695,0.005034795983232564,0.009626131556496229,0.08040849761036276,0.04558487115412498,0.012505320757319721,0.06138885236488189
o2,0.81402287549728,0.017067909438607892,0.01758180743721639,0.012795427758687056,0.9649615381951789,0.022228344197765905,0.04894749173489833,0.8693557449120917
o3,0.9663742734512146,0.004148548479728743,0.004514827182803778,0.01975945835495081,0.9719700857552319,0.005049231427792865,1.1007436595926046,0.04688742787138927
o4,0.9762165768865331,0.5566259630039487,0.22560710916551355,0.009418138045382565,0.04230978459376184,0.009348211970945939,0.8876276310018578,0.011960203935912843
o8,0.9770291369249834,1.2335130983750058,0.2827893709067153,0.7375200819831776,0.009147722902115097,0.06443770445212633,0.11691638645709448,0.0034297021963739177
o5,1.024381008381954,0.012252352534961765,0.003000044506813436,0.0018107040200160515,0.004330080539171732,1.0028655749853925,0.9773570342022352,0.05378325828123126
o3,1.2213562488050453,0.005246746594116627,0.005993779695783047,0.006793643478838207,0.978972116867612,0.0009893003027258537,0.9140055757653038,0.021991475018047435
o4,0.8329915233470695,0.5272006018766605,0.1778092300636936,0.009057791765378421,0.011564754023648212,0.009808573948349258,0.9240733719238092,0.06928872433342557
o0,0.9956304084202416,1.0440363285059797,0.9607733962873953,0.016604052807280972,0.03213375176426741,0.08896838484915938,0.02333973814859018,0.0003457130432419778
o4,1.0770677106642184,0.533546269543989,0.1414987143813048,0.01901663267853879,0.00416697994626942,0.005316717561897851,1.0045333742148153,0.05186171560833393
o9,0.9337995404557616,1.0540642223943584,0.3221425812998746,0.011607709529726784,0.023858683801963366,0.03133451809782518,0.9476345359060777,0.01363201964025512
o4,0.875779694631944,0.5869855288268124,0.21777199957181978,0.011568036336986236,0.06462028091208519,0.03892866987433184,0.8244175754349932,0.01742082439934313
o8,0.9697700701847234,1.0234393776014605,0.28890394332884944,0.7253537876511449,0.050887596987384924,0.09915948282669552,0.08542120976944577,0.04864015067871055
o2,1.0229914106574851,0.0008429996686889922,0.006103859285025073,0.025856991726536962,0.8821479482377828,0.04254849583922959,0.10246980451848252,1.0483840546928778
o8,0.972140316022351,0.8893132151025945,0.21447106184624393,0.7846318808946209,0.037987890290820725,0.05544838025507303,0.028884261641063436,0.0691114413977296
o8,0.9694525310738881,1.0208011348689383,0.1752013113330671,0.7919508176857162,0.06207808175193505,0.044426906326193866,0.13445555975802845,0.0006700018517836792
o5,0.8320560820222125,0.016985115275414128,0.0118239317312483,0.005230097442914546,0.015837164146402537,0.9438904429155403,1.0906507306319182,0.059231719942444
o3,1.027154325673031,0.0005892648326338078,0.011797893240565585,0.009843701843178121,0.8994087944171401,0.09992182454442382,0.967070679198086,0.02148611446365081
