cb,1.0225531821519862
cw,238.8983824362056
cb,0.7194654022196909
cb,2.0155910682509615
cw,228.84624750550827
cb,5.5328863439387925
cb,1.9047335795437323
cw,221.04634713121445
cw,227.7479743152958
cw,203.81607756125396
cw,218.9152138496652
cb,8.822315128476585
cw,225.60857886055751
cw,231.6340489717373
cb,19.793475384866262
cw,231.8147465134036
cw,212.4420546322785
cw,223.51913375460094
cw,230.27367437444596
cb,2.186936256106254
cw,225.3037061334774
cw,218.98195315315334
cw,232.19684916663917
cw,241.95178657227666
cw,227.25008935662598
cw,227.73763722982122
cw,224.33951931849447
cw,231.40808764515666
cw,212.97934485996367
cw,228.03991409389565
cw,229.93442842087174
cw,218.56586691755183
cw,226.33500083462297
cw,219.18143311767244
cw,223.3182108488956
cb,12.743117570507373
cw,240.1365302070362
cb,2.169962024413197
cw,231.02537306056644
cw,224.28313972174075
cw,222.8793380419765
cw,223.39130101677722
cw,239.8969779612477
cb,5.491088917337258
cw,246.34030560239603
cw,220.26750558666237
cw,216.60277425278892
cw,224.693250443247
cb,1.2861741982373198
cw,236.38131788427427
cw,232.39193128258415
cw,57.66193740988779
cw,240.59189752397214
cw,226.3741299757739
cw,229.96311441970215
cw,193.91020839746176
cw,229.38043126471058
cb,6.1371616625525025
cb,0.9659503245999472
cw,212.07982719449694
cw,218.89037192725996
cw,221.8683847878257
cb,8.909268526774841
cw,227.20392490738584
cw,234.851296223208
cw,225.1437407619877
cw,212.02178340471005
cw,233.42814709192422
cw,225.41948058414607
cw,235.41272626806685
cb,0.8236760150775826
cw,221.46292246912654
cw,220.17075102200158
cw,216.68243269891053
cw,242.38645804317542
cb,7.854470562447611
cw,216.51006958761627
cw,229.04195574720057
cw,238.3954781408132
cb,8.026173663645606
cb,0.6951632635018137
cw,217.47007939096721
cb,8.191089963933571
cb,111.09314561900038
cw,222.36997586936417
cb,9.004270257409798
cw,256.7709047733605
cw,233.29376090801978
cw,241.2115651318367
cw,227.4791559751275
cw,239.4877581665615
cw,235.4368921479819
cb,5.7197517412529795
cw,231.18621021622351
cw,250.81248836694812
cb,95.2590214575162
cb,8.92882421074921
cw,213.74553021043235
cb,1.5459902659592055
cw,232.7672334821381
cw,212.8724036907294
cw,227.32486237381815
cb,9.130318927307492
cb,4.17182414656421
cw,220.97801652132833
cw,216.2500930436702
cw,228.37556516980422
cw,224.67985586648533
cw,239.3419079473591
cw,232.29256552361684
cw,234.53760800187007
cw,40.80572228797614
cw,227.7419138617771
cw,149.04960869794766
cw,225.82152146899722
cb,1.0241464811817247
cw,221.2725081289752
cw,218.5813775880528
cb,0.9012834476232068
cw,229.67460490067498
cw,76.09450501025907
cb,18.972542186366148
cw,214.89142747018803
cw,235.83313625097963
cw,223.49289108808674
cb,6.775931561873328
cw,234.41958349505222
cb,3.91390090622049
cb,6.19403193413114
cw,242.6906183107445
cw,230.68404346543375
cw,215.72675554961785
cw,224.91086138252408
cw,235.29833334427738
cw,218.96695847324736
cw,213.04548170923832
cb,13.28186985095067
cb,8.31046694753445
cb,3.0900973775939384
cb,4.614321375189245
cw,221.60562366396482
cw,125.9221840756446
cb,224.71517815008724
cb,3.6285593326876473
cw,221.90737360877947
cw,213.7448902765748
cb,9.577605290279092
cb,5.508168366057829
cw,230.8397660051984
cw,244.32837656499015
cw,230.07204761785545
cb,1.2039182949968001
cb,5.710555072572991
cb,5.628097017041819
cb,188.31536939983582
cw,227.47683682133936
cb,6.910757583656195
cw,222.51241432778727
cb,0.4097733336826206
cw,222.34300138651963
cb,7.573843430619568
cw,228.88406037551846
cw,213.84984630174543
cw,222.86446701917475
cb,5.762860012059474
cb,98.28108697948977
cb,7.1401482254269055
cw,220.49150888615023
cb,5.484717501900234
cw,215.71422213783475
cw,227.47206897075569
cb,13.447969416703032
cw,246.5456184454691
cw,243.55791081524225
cw,223.87658209821006
cb,0.6246952844362292
cw,235.52137709815923
cw,219.30463089946036
cw,206.73857044830976
cw,218.89377435416762
cw,233.42451884969762
cw,189.87527891751316
cb,6.094916799184446
cw,1.125809340353114
